corp_id,corp_name,school_id,school_name,aina,asian,black,latine,multiracial,nhpi,white,frl,enrollment
9785,IN Math & Science Academy,5837,IN Math & Science Academy,1,,371,146,13,,8,363,539
9790,Anderson Preparatory Academy,5092,Anderson Preparatory Academy,1,,207,144,90,,422,459,864
9829,Monarca Academy,9839,Monarca Academy,1,,4,36,,,,33,41
9835,The Bloomington Project School,6215,The Bloomington Project School,1,10,13,24,23,,259,99,330
9840,Excel Center - University Heights,5749,Excel Center - University Heights,,141,70,42,12,,57,45,322
9855,Excel Center - Noblesville,5748,Excel Center - Noblesville,1,19,24,48,12,,81,115,185
9870,Discovery Charter School,6824,Discovery Charter School,,20,32,102,41,,374,186,569
9875,Rock Creek Community Academy,771,Rock Creek Community Academy,1,5,80,33,62,1,479,253,661
9880,Career Academy High School,7567,Career Academy High School,2,6,125,49,41,,208,214,431
9885,Gary Middle College,4027,Gary Middle College,,,149,19,6,,2,91,176
9895,IN Math & Science Academy - North,5444,IN Math & Science Academy - North,,4,363,189,39,,36,462,631
9900,Excel Center - South Bend,7566,Excel Center - South Bend,3,1,77,44,12,1,42,85,180
9905,Indiana Connections Academy,7944,Indiana Connections Academy,16,77,536,509,345,7,4294,2436,5784
9910,Excel Center for Adult Learners,5669,Excel Center For Adult Learners,4,15,674,239,93,3,191,769,1219
9920,Damar Charter Academy,5191,Damar Charter Academy,,,43,9,14,,113,177,179
9925,Phalen Leadership Academy - IN Inc,5496,Phalen Leadership Academy - IN Inc,2,1,211,14,11,,,179,239
9935,Vision Academy,5899,Vision Academy,1,1,338,47,26,,15,392,428
9950,Dugger Union Community School Corp,7952,Dugger Union Community School Corp,1,1,1,20,4,,540,377,567
9954,Phalen Leadership Academy at Louis B Russell 48,5548,Louis B Russell Jr School 48,1,,240,27,20,,12,242,300
9955,Mays Community Academy,7231,Mays Community Academy,,,1,3,3,,113,67,120
9960,Success Academy Primary School,7562,Success Academy Primary School,2,,242,72,90,,198,428,604
9965,Career Academy Middle School,7563,Career Academy Middle School,3,3,142,56,36,,154,257,394
9970,ACE Preparatory Academy,1111,ACE Preparatory Academy,1,,103,16,14,,15,119,149
9975,Global Preparatory Academy,1112,Global Preparatory Academy,,5,240,451,27,,57,596,780
9980,Steel City Academy,1113,Steel City Academy,,,325,5,11,,2,291,343
9985,Seven Oaks Classical School,1114,Seven Oaks Classical School,,4,1,9,27,,471,99,512
9990,Higher Institute of Arts & Tech,1116,Higher Institute of Arts & Tech,,,181,11,8,,8,163,208
9995,Excel Center - Shelbyville,1117,Excel Center - Shelbyville,,2,5,26,9,,99,105,141
